cusip,ticker,name,year,First_name,Last_name,Ethnicity,Country_of_Empl,FULLNAME,OWNLESS1,classification,indexname,RT_ID,Year_Term_Ends,Pcnt_Ctrl_Votingpower,female,Year_of_termination,Attend_LESS75_PCT,Age,Outside_Public_Boards,DirSince
03027X100,AMT,AMERICAN TOWER CORPORATION,2012,RONALD M.,DYKES,CAUCASIAN,,RONALD M. DYKES,Yes,I,S&P 500,,2013,,,,,66,0,2007
023135106,AMZN,"AMAZON.COM, INC.",2007,L. JOHN,DOERR,CAUCASIAN,USA,L DOERR,,I,S&P 500,5752,2009,,,,,56,3,1996
023135106,AMZN,"AMAZON.COM, INC.",2007,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,,I,S&P 500,5752,2009,,,,,67,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2007,TOM A.,ALBERG,CAUCASIAN,,TOM A ALBERG,,I,S&P 500,5752,2009,,,,,68,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2007,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O RYDER,,I,S&P 500,5752,2009,,,,,63,1,2002
023135106,AMZN,"AMAZON.COM, INC.",2007,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P BEZOS,,E,S&P 500,5752,2009,24.7400,,,,44,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2007,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q STONESIFER,,I,S&P 500,5752,2009,,Yes,,,51,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2007,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B GORDON,,I,S&P 500,5752,2009,,,,,58,0,2003
023135106,AMZN,"AMAZON.COM, INC.",2007,MYRTLE S.,POTTER,AFRICAN-AMERICAN,USA,MYRTLE S POTTER,,I,S&P 500,5752,2009,,Yes,,,49,1,2004
023135106,AMZN,"AMAZON.COM, INC.",2008,L. JOHN,DOERR,CAUCASIAN,USA,L DOERR,Yes,I,S&P 500,5752,2009,0.0000,,,,57,2,1996
023135106,AMZN,"AMAZON.COM, INC.",2008,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,Yes,I,S&P 500,5752,2009,0.0000,,,,68,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2008,TOM A.,ALBERG,CAUCASIAN,USA,TOM A ALBERG,Yes,I,S&P 500,5752,2009,0.0000,,,,69,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2008,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O RYDER,Yes,I,S&P 500,5752,2009,0.0000,,,,64,2,2002
023135106,AMZN,"AMAZON.COM, INC.",2008,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P BEZOS,,E,S&P 500,5752,2009,24.0000,,,,45,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2008,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q STONESIFER,Yes,I,S&P 500,5752,2009,0.0000,Yes,,,52,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2008,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B GORDON,Yes,I,S&P 500,5752,2009,0.0000,,,,59,0,2003
023135106,AMZN,"AMAZON.COM, INC.",2008,MYRTLE S.,POTTER,AFRICAN-AMERICAN,USA,MYRTLE S POTTER,Yes,I,S&P 500,5752,2009,0.0000,Yes,,,50,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2009,L. JOHN,DOERR,CAUCASIAN,USA,L. JOHN DOERR,Yes,I,S&P 500,,2011,,,,,58,1,1996
023135106,AMZN,"AMAZON.COM, INC.",2009,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,Yes,I,S&P 500,,2011,,,,,69,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2009,TOM A.,ALBERG,CAUCASIAN,USA,TOM A. ALBERG,Yes,I,S&P 500,,2011,,,,,70,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2009,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O. RYDER,Yes,I,S&P 500,,2011,,,,,65,2,2002
023135106,AMZN,"AMAZON.COM, INC.",2009,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P. BEZOS,,E,S&P 500,,2011,22.6000,,,,46,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2009,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q. STONESIFER,Yes,I,S&P 500,,2011,,Yes,,,53,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2009,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B. GORDON,Yes,I,S&P 500,,2011,,,,,60,0,2003
023135106,AMZN,"AMAZON.COM, INC.",2009,ALAIN,MONIE,UNKNOWN,USA,ALAIN MONIE,Yes,I,S&P 500,,2011,0.0000,,,,59,1,2008
023135106,AMZN,"AMAZON.COM, INC.",2010,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,Yes,I,S&P 500,,2011,,,,,70,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2010,TOM A.,ALBERG,CAUCASIAN,USA,TOM A. ALBERG,Yes,I,S&P 500,,2011,,,,,71,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2010,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O. RYDER,Yes,I,S&P 500,,2011,,,,,66,1,2002
023135106,AMZN,"AMAZON.COM, INC.",2010,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P. BEZOS,,E,S&P 500,,2011,20.7000,,,,47,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2010,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q. STONESIFER,Yes,I,S&P 500,,2011,,Yes,,,54,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2010,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B. GORDON,Yes,I,S&P 500,,2011,,,,,61,0,2003
023135106,AMZN,"AMAZON.COM, INC.",2010,ALAIN,MONIE,CAUCASIAN,USA,ALAIN MONIE,Yes,I,S&P 500,,2011,,,,,60,0,2008
023135106,AMZN,"AMAZON.COM, INC.",2011,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,Yes,I,S&P 500,,2012,,,,,71,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2011,TOM A.,ALBERG,CAUCASIAN,USA,TOM A. ALBERG,Yes,I,S&P 500,,2012,,,,,72,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2011,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O. RYDER,Yes,I,S&P 500,,2012,,,,,67,2,2002
023135106,AMZN,"AMAZON.COM, INC.",2011,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P. BEZOS,,E,S&P 500,,2012,19.5000,,,,48,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2011,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q. STONESIFER,Yes,I,S&P 500,,2012,,Yes,,,55,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2011,JONATHAN J.,RUBINSTEIN,CAUCASIAN,USA,JONATHAN J. RUBINSTEIN,Yes,I,S&P 500,,2012,0.0000,,,,55,0,2010
023135106,AMZN,"AMAZON.COM, INC.",2011,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B. GORDON,Yes,I,S&P 500,,2012,,,,,62,0,2003
023135106,AMZN,"AMAZON.COM, INC.",2011,ALAIN,MONIE,CAUCASIAN,USA,ALAIN MONIE,Yes,I,S&P 500,,2012,,,,,61,0,2008
023135106,AMZN,"AMAZON.COM, INC.",2012,JOHN SEELY,BROWN,CAUCASIAN,USA,JOHN SEELY BROWN,Yes,I,S&P 500,,2013,,,,,72,2,2004
023135106,AMZN,"AMAZON.COM, INC.",2012,TOM A.,ALBERG,CAUCASIAN,USA,TOM A. ALBERG,Yes,I,S&P 500,,2013,,,,,73,0,1996
023135106,AMZN,"AMAZON.COM, INC.",2012,THOMAS O.,RYDER,CAUCASIAN,,THOMAS O. RYDER,Yes,I,S&P 500,,2013,,,,,68,3,2002
023135106,AMZN,"AMAZON.COM, INC.",2012,JEFFREY P.,BEZOS,CAUCASIAN,USA,JEFFREY P. BEZOS,,E,S&P 500,,2013,19.5000,,,,49,0,1994
023135106,AMZN,"AMAZON.COM, INC.",2012,PATRICIA Q.,STONESIFER,CAUCASIAN,USA,PATRICIA Q. STONESIFER,Yes,I,S&P 500,,2013,,Yes,,,56,0,1997
023135106,AMZN,"AMAZON.COM, INC.",2012,JAMIE S.,GORELICK,CAUCASIAN,USA,JAMIE S. GORELICK,Yes,I,S&P 500,,2013,,Yes,,,62,1,2012
023135106,AMZN,"AMAZON.COM, INC.",2012,JONATHAN J.,RUBINSTEIN,CAUCASIAN,USA,JONATHAN J. RUBINSTEIN,Yes,I,S&P 500,,2013,,,,,56,0,2010
023135106,AMZN,"AMAZON.COM, INC.",2012,WILLIAM B.,GORDON,CAUCASIAN,USA,WILLIAM B. GORDON,Yes,I,S&P 500,,2013,,,,,63,1,2003
023135106,AMZN,"AMAZON.COM, INC.",2012,ALAIN,MONIE,CAUCASIAN,USA,ALAIN MONIE,Yes,I,S&P 500,,2013,,,,,62,1,2008
023135106,AMZN,"AMAZON.COM, INC.",2012,BLAKE G.,KRIKORIAN,CAUCASIAN,,BLAKE G. KRIKORIAN,Yes,I,S&P 500,,2013,,,,,45,0,2011
03662Q105,ANSS,"ANSYS, INC.",2007,JOHN F.,SMITH,CAUCASIAN,USA,JOHN F SMITH,,I,S&P 600,6376,2009,,,,,73,0,1995
03662Q105,ANSS,"ANSYS, INC.",2007,PETER J.,SMITH,CAUCASIAN,,PETER J SMITH,,E,S&P 600,6376,2010,,,,,63,0,1994
03662Q105,ANSS,"ANSYS, INC.",2007,JACQUELINE C.,MORBY,CAUCASIAN,,JACQUELINE C MORBY,,I,S&P 600,6376,2011,,Yes,,,70,0,1994
03662Q105,ANSS,"ANSYS, INC.",2007,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E CASHMAN III,,E,S&P 600,6376,2009,2.2000,,,,54,0,2000
03662Q105,ANSS,"ANSYS, INC.",2007,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J ZILVITIS,,I,S&P 600,6376,2010,,,,,65,1,2000
03662Q105,ANSS,"ANSYS, INC.",2007,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C MORLEY,,I,S&P 600,6376,2010,,,,,61,0,2001
03662Q105,ANSS,"ANSYS, INC.",2007,WILLIAM R.,MCDERMOTT,CAUCASIAN,Germany,WILLIAM R MCDERMOTT,,NA,S&P 600,6376,2009,,,,,47,0,2007
03662Q105,ANSS,"ANSYS, INC.",2007,MICHAEL C.,THURK,UNKNOWN,USA,MICHAEL C THURK,,NA,S&P 600,6376,2011,,,,,54,0,2007
03662Q105,ANSS,"ANSYS, INC.",2008,JOHN F.,SMITH,CAUCASIAN,USA,JOHN F SMITH,Yes,I,S&P 400,6376,2011,0.0000,,,,74,0,1995
03662Q105,ANSS,"ANSYS, INC.",2008,PETER J.,SMITH,CAUCASIAN,USA,PETER J SMITH,Yes,E,S&P 400,6376,2009,0.0000,,,,64,0,1994
03662Q105,ANSS,"ANSYS, INC.",2008,JACQUELINE C.,MORBY,CAUCASIAN,,JACQUELINE C MORBY,Yes,I,S&P 400,6376,2010,0.0000,Yes,,,71,0,1994
03662Q105,ANSS,"ANSYS, INC.",2008,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E CASHMAN III,,E,S&P 400,6376,2011,2.0000,,,,55,0,2000
03662Q105,ANSS,"ANSYS, INC.",2008,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J ZILVITIS,Yes,I,S&P 400,6376,2009,0.0000,,,,66,1,2000
03662Q105,ANSS,"ANSYS, INC.",2008,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C MORLEY,Yes,I,S&P 400,6376,2009,0.0000,,,,62,0,2001
03662Q105,ANSS,"ANSYS, INC.",2008,WILLIAM R.,MCDERMOTT,CAUCASIAN,USA,WILLIAM R MCDERMOTT,Yes,I,S&P 400,6376,2011,0.0000,,,,47,2,2007
03662Q105,ANSS,"ANSYS, INC.",2008,MICHAEL C.,THURK,CAUCASIAN,USA,MICHAEL C THURK,Yes,I,S&P 400,6376,2010,0.0000,,,,56,0,2007
03662Q105,ANSS,"ANSYS, INC.",2009,JOHN F.,SMITH,CAUCASIAN,USA,JOHN F. SMITH,Yes,I,S&P 400,,2012,,,,,75,0,1995
03662Q105,ANSS,"ANSYS, INC.",2009,PETER J.,SMITH,CAUCASIAN,USA,PETER J. SMITH,Yes,E,S&P 400,,2013,,,,,65,0,1994
03662Q105,ANSS,"ANSYS, INC.",2009,JACQUELINE C.,MORBY,CAUCASIAN,USA,JACQUELINE C. MORBY,Yes,I,S&P 400,,2011,,Yes,,,72,0,1994
03662Q105,ANSS,"ANSYS, INC.",2009,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E. CASHMAN III,,E,S&P 400,,2012,1.9700,,,,56,0,2000
03662Q105,ANSS,"ANSYS, INC.",2009,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J. ZILVITIS,Yes,I,S&P 400,,2013,,,,,67,1,2000
03662Q105,ANSS,"ANSYS, INC.",2009,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C. MORLEY,Yes,I,S&P 400,,2013,,,,,63,0,2001
03662Q105,ANSS,"ANSYS, INC.",2009,ZOLTAN J.,CENDES,CAUCASIAN,USA,ZOLTAN J. CENDES,,I,S&P 400,,2011,1.0600,,,,63,0,2008
03662Q105,ANSS,"ANSYS, INC.",2009,WILLIAM R.,MCDERMOTT,CAUCASIAN,USA,WILLIAM R. MCDERMOTT,Yes,I,S&P 400,,2012,,,,,48,2,2007
03662Q105,ANSS,"ANSYS, INC.",2009,MICHAEL C.,THURK,CAUCASIAN,USA,MICHAEL C. THURK,Yes,I,S&P 400,,2011,,,,,57,1,2007
03662Q105,ANSS,"ANSYS, INC.",2010,JOHN F.,SMITH,CAUCASIAN,USA,JOHN F. SMITH,Yes,I,S&P 400,,2011,,,,,76,0,1995
03662Q105,ANSS,"ANSYS, INC.",2010,PETER J.,SMITH,CAUCASIAN,USA,PETER J. SMITH,Yes,E,S&P 400,,2012,,,,,66,0,1994
03662Q105,ANSS,"ANSYS, INC.",2010,JACQUELINE C.,MORBY,CAUCASIAN,USA,JACQUELINE C. MORBY,Yes,I,S&P 400,,2013,,Yes,,,73,0,1994
03662Q105,ANSS,"ANSYS, INC.",2010,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E. CASHMAN III,,E,S&P 400,,2011,1.6000,,,,57,0,2000
03662Q105,ANSS,"ANSYS, INC.",2010,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J. ZILVITIS,Yes,I,S&P 400,,2012,,,,,68,0,2000
03662Q105,ANSS,"ANSYS, INC.",2010,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C. MORLEY,Yes,I,S&P 400,,2012,,,,,64,0,2001
03662Q105,ANSS,"ANSYS, INC.",2010,WILLIAM R.,MCDERMOTT,CAUCASIAN,Germany,WILLIAM R. MCDERMOTT,Yes,I,S&P 400,,2011,,,,,49,3,2007
03662Q105,ANSS,"ANSYS, INC.",2010,MICHAEL C.,THURK,CAUCASIAN,USA,MICHAEL C. THURK,Yes,I,S&P 400,,2013,,,,,58,1,2007
03662Q105,ANSS,"ANSYS, INC.",2011,PETER J.,SMITH,CAUCASIAN,USA,PETER J. SMITH,Yes,E,S&P 400,,2012,,,,,67,0,1994
03662Q105,ANSS,"ANSYS, INC.",2011,JACQUELINE C.,MORBY,CAUCASIAN,USA,JACQUELINE C. MORBY,Yes,I,S&P 400,,2013,,Yes,,,74,0,1994
03662Q105,ANSS,"ANSYS, INC.",2011,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E. CASHMAN III,,E,S&P 400,,2014,1.3100,,,,58,0,2000
03662Q105,ANSS,"ANSYS, INC.",2011,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J. ZILVITIS,Yes,I,S&P 400,,2012,,,,,69,0,2000
03662Q105,ANSS,"ANSYS, INC.",2011,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C. MORLEY,Yes,I,S&P 400,,2012,,,,,65,0,2001
03662Q105,ANSS,"ANSYS, INC.",2011,WILLIAM R.,MCDERMOTT,CAUCASIAN,Germany,WILLIAM R. MCDERMOTT,Yes,I,S&P 400,,2014,,,,,50,2,2007
03662Q105,ANSS,"ANSYS, INC.",2011,MICHAEL C.,THURK,CAUCASIAN,USA,MICHAEL C. THURK,Yes,I,S&P 400,,2013,,,,,59,0,2007
03662Q105,ANSS,"ANSYS, INC.",2011,AJEI S.,GOPAL,ASIAN,USA,AJEI S. GOPAL,Yes,I,S&P 400,,2014,0.0000,,,,50,0,2011
03662Q105,ANSS,"ANSYS, INC.",2012,PETER J.,SMITH,CAUCASIAN,USA,PETER J. SMITH,Yes,E,S&P 400,,2015,,,2000,,68,0,1994
03662Q105,ANSS,"ANSYS, INC.",2012,JACQUELINE C.,MORBY,CAUCASIAN,USA,JACQUELINE C. MORBY,Yes,I,S&P 400,,2013,,Yes,,,75,0,1994
03662Q105,ANSS,"ANSYS, INC.",2012,RONALD W.,HOVSEPIAN,CAUCASIAN,USA,RONALD W. HOVSEPIAN,Yes,I,S&P 400,,2013,0.0000,,,,52,2,2012
03662Q105,ANSS,"ANSYS, INC.",2012,JAMES E.,CASHMAN III,CAUCASIAN,USA,JAMES E. CASHMAN III,,E,S&P 400,,2014,1.4500,,,,59,0,2000
03662Q105,ANSS,"ANSYS, INC.",2012,PATRICK J.,ZILVITIS,CAUCASIAN,,PATRICK J. ZILVITIS,Yes,I,S&P 400,,2015,,,,,70,0,2000
03662Q105,ANSS,"ANSYS, INC.",2012,BRADFORD C.,MORLEY,CAUCASIAN,,BRADFORD C. MORLEY,Yes,I,S&P 400,,2015,,,,,66,0,2001
03662Q105,ANSS,"ANSYS, INC.",2012,WILLIAM R.,MCDERMOTT,CAUCASIAN,Germany,WILLIAM R. MCDERMOTT,Yes,I,S&P 400,,2014,,,,,51,2,2007
03662Q105,ANSS,"ANSYS, INC.",2012,MICHAEL C.,THURK,CAUCASIAN,USA,MICHAEL C. THURK,Yes,I,S&P 400,,2013,,,,,60,0,2007
03662Q105,ANSS,"ANSYS, INC.",2012,AJEI S.,GOPAL,ASIAN,USA,AJEI S. GOPAL,Yes,I,S&P 400,,2014,,,,,51,0,2011
037389103,AON,AON CORP.,2009,RICHARD C.,NOTEBAERT,CAUCASIAN,USA,RICHARD C. NOTEBAERT,Yes,I,S&P 500,,2011,,,,,62,1,1998
037389103,AON,AON CORP.,2009,ANDREW J.,MCKENNA,CAUCASIAN,USA,ANDREW J. MCKENNA,Yes,I,S&P 500,,2011,,,,,80,2,1970
037389103,AON,AON CORP.,2009,EDGAR D.,JANNOTTA,CAUCASIAN,USA,EDGAR D. JANNOTTA,Yes,I,S&P 500,,2011,,,,,78,2,1995
037389103,AON,AON CORP.,2009,JOHN W.,"ROGERS, JR.",AFRICAN-AMERICAN,USA,"JOHN W. ROGERS, JR.",Yes,I,S&P 500,,2011,,,,,52,2,1993
037389103,AON,AON CORP.,2009,J. MICHAEL,LOSH,CAUCASIAN,USA,J. MICHAEL LOSH,Yes,I,S&P 500,,2011,,,,,63,5,2003
037389103,AON,AON CORP.,2009,CAROLYN Y.,WOO,ASIAN,USA,CAROLYN Y. WOO,Yes,I,S&P 500,,2011,,Yes,,,55,2,1998
037389103,AON,AON CORP.,2009,ROBERT S.,MORRISON,CAUCASIAN,,ROBERT S. MORRISON,Yes,I,S&P 500,,2011,,,,,67,2,2000
037389103,AON,AON CORP.,2009,LESTER B.,KNIGHT,CAUCASIAN,USA,LESTER B. KNIGHT,Yes,I,S&P 500,,2011,,,,,51,0,1999
037389103,AON,AON CORP.,2009,R. EDEN,MARTIN,CAUCASIAN,USA,R. EDEN MARTIN,Yes,I,S&P 500,,2011,,,,,69,1,2002
037389103,AON,AON CORP.,2009,JAN,KALFF,CAUCASIAN,,JAN KALFF,Yes,I,S&P 500,,2011,,,,,72,0,2003
037389103,AON,AON CORP.,2009,GLORIA,SANTONA,CAUCASIAN,USA,GLORIA SANTONA,Yes,I,S&P 500,,2011,,Yes,,,59,0,2004
037389103,AON,AON CORP.,2009,GREGORY C.,CASE,CAUCASIAN,USA,GREGORY C. CASE,Yes,E,S&P 500,,2011,,,,,47,1,2005
037389103,AON,AON CORP.,2009,FULVIO,CONTI,CAUCASIAN,Italy,FULVIO CONTI,Yes,I,S&P 500,,2011,,,,,62,2,2008
037389103,AON,AON CORP.,2009,RICHARD B.,MYERS,CAUCASIAN,USA,RICHARD B. MYERS,Yes,I,S&P 500,,2011,0.0000,,,,67,3,2006
037389103,AON,AON CORPORATION,2010,RICHARD C.,NOTEBAERT,CAUCASIAN,USA,RICHARD C. NOTEBAERT,Yes,I,S&P 500,,2011,,,,,63,1,1998
037389103,AON,AON CORPORATION,2010,ANDREW J.,MCKENNA,CAUCASIAN,USA,ANDREW J. MCKENNA,Yes,I,S&P 500,,2011,,,,,81,2,1970
037389103,AON,AON CORPORATION,2010,EDGAR DALZELL,JANNOTTA,CAUCASIAN,USA,EDGAR DALZELL JANNOTTA,Yes,I,S&P 500,,2011,,,,,79,1,1995
037389103,AON,AON CORPORATION,2010,JOHN W.,"ROGERS, JR.",AFRICAN-AMERICAN,USA,"JOHN W. ROGERS, JR.",Yes,I,S&P 500,,2011,,,,,52,2,1993
037389103,AON,AON CORPORATION,2010,J. MICHAEL,LOSH,CAUCASIAN,USA,J. MICHAEL LOSH,Yes,I,S&P 500,,2011,,,,,64,5,2003
037389103,AON,AON CORPORATION,2010,CAROLYN Y.,WOO,ASIAN,USA,CAROLYN Y. WOO,Yes,I,S&P 500,,2011,,Yes,,,56,1,1998
037389103,AON,AON CORPORATION,2010,ROBERT S.,MORRISON,CAUCASIAN,,ROBERT S. MORRISON,Yes,I,S&P 500,,2011,,,,,68,2,2000
037389103,AON,AON CORPORATION,2010,LESTER B.,KNIGHT,CAUCASIAN,USA,LESTER B. KNIGHT,Yes,I,S&P 500,,2011,,,,,52,0,1999
037389103,AON,AON CORPORATION,2010,R. EDEN,MARTIN,CAUCASIAN,USA,R. EDEN MARTIN,Yes,L,S&P 500,,2011,,,,,70,1,2002
037389103,AON,AON CORPORATION,2010,JAN,KALFF,CAUCASIAN,,JAN KALFF,Yes,I,S&P 500,,2011,,,,,73,0,2003
037389103,AON,AON CORPORATION,2010,GLORIA,SANTONA,CAUCASIAN,USA,GLORIA SANTONA,Yes,I,S&P 500,,2011,,Yes,,,60,0,2004
037389103,AON,AON CORPORATION,2010,GREGORY C.,CASE,CAUCASIAN,USA,GREGORY C. CASE,Yes,E,S&P 500,,2011,,,,,48,1,2005
037389103,AON,AON CORPORATION,2010,FULVIO,CONTI,CAUCASIAN,Italy,FULVIO CONTI,Yes,I,S&P 500,,2011,,,,,63,2,2008
037389103,AON,AON CORPORATION,2010,RICHARD B.,MYERS,CAUCASIAN,USA,RICHARD B. MYERS,Yes,I,S&P 500,,2011,,,,,68,3,2006
G0408V102,AON,AON PLC,2011,RICHARD C.,NOTEBAERT,CAUCASIAN,USA,RICHARD C. NOTEBAERT,Yes,I,S&P 500,,2012,,,,,64,1,1998
G0408V102,AON,AON PLC,2011,ANDREW J.,MCKENNA,CAUCASIAN,USA,ANDREW J. MCKENNA,Yes,I,S&P 500,,2012,,,,,82,2,1970
G0408V102,AON,AON PLC,2011,EDGAR DALZELL,JANNOTTA,CAUCASIAN,USA,EDGAR DALZELL JANNOTTA,Yes,I,S&P 500,,2012,,,,,80,2,1995
G0408V102,AON,AON PLC,2011,JOHN W.,ROGERS JR.,AFRICAN-AMERICAN,USA,JOHN W. ROGERS JR.,Yes,I,S&P 500,,2012,,,,,53,2,1993
G0408V102,AON,AON PLC,2011,J. MICHAEL,LOSH,CAUCASIAN,USA,J. MICHAEL LOSH,Yes,I,S&P 500,,2012,,,,,65,5,2003
G0408V102,AON,AON PLC,2011,CAROLYN Y.,WOO,ASIAN,USA,CAROLYN Y. WOO,Yes,I,S&P 500,,2012,,Yes,,,57,1,1998
G0408V102,AON,AON PLC,2011,ROBERT S.,MORRISON,CAUCASIAN,,ROBERT S. MORRISON,Yes,I,S&P 500,,2012,,,,,69,2,2000
G0408V102,AON,AON PLC,2011,LESTER B.,KNIGHT,CAUCASIAN,USA,LESTER B. KNIGHT,Yes,I,S&P 500,,2012,,,,,53,0,1999
G0408V102,AON,AON PLC,2011,CHERYL A.,FRANCIS,CAUCASIAN,USA,CHERYL A. FRANCIS,Yes,I,S&P 500,,2012,,Yes,,,57,2,2010
G0408V102,AON,AON PLC,2011,R. EDEN,MARTIN,CAUCASIAN,USA,R. EDEN MARTIN,Yes,L,S&P 500,,2012,,,,,71,2,2002
G0408V102,AON,AON PLC,2011,JAN,KALFF,CAUCASIAN,,JAN KALFF,Yes,I,S&P 500,,2012,,,,,74,0,2003
G0408V102,AON,AON PLC,2011,GLORIA,SANTONA,CAUCASIAN,USA,GLORIA SANTONA,Yes,I,S&P 500,,2012,,Yes,,,61,0,2004
G0408V102,AON,AON PLC,2011,FULVIO,CONTI,CAUCASIAN,Italy,FULVIO CONTI,Yes,I,S&P 500,,2012,,,,,64,2,2008
G0408V102,AON,AON PLC,2011,JUDSON C.,GREEN,CAUCASIAN,Finland,JUDSON C. GREEN,Yes,I,S&P 500,,2012,,,,,59,2,2010
G0408V102,AON,AON PLC,2011,GREGORY C.,CASE,CAUCASIAN,USA,GREGORY C. CASE,Yes,E,S&P 500,,2012,,,,,49,1,2005
G0408V102,AON,AON PLC,2011,RICHARD B.,MYERS,CAUCASIAN,USA,RICHARD B. MYERS,Yes,I,S&P 500,,2012,,,,,69,3,2006
G0408V102,AON,AON PLC,2012,RICHARD C.,NOTEBAERT,CAUCASIAN,USA,RICHARD C. NOTEBAERT,Yes,I,S&P 500,,2013,,,,,66,2,1998
G0408V102,AON,AON PLC,2012,EDGAR D.,JANNOTTA,CAUCASIAN,USA,EDGAR D. JANNOTTA,Yes,I,S&P 500,,2013,,,,,82,2,1995
G0408V102,AON,AON PLC,2012,J. MICHAEL,LOSH,CAUCASIAN,USA,J. MICHAEL LOSH,Yes,I,S&P 500,,2013,,,,,66,5,2003
G0408V102,AON,AON PLC,2012,CAROLYN Y.,WOO,ASIAN,USA,CAROLYN Y. WOO,Yes,I,S&P 500,,2013,,Yes,,,58,1,1998
G0408V102,AON,AON PLC,2012,ROBERT S.,MORRISON,CAUCASIAN,,ROBERT S. MORRISON,Yes,I,S&P 500,,2013,,,,,70,2,2000
G0408V102,AON,AON PLC,2012,LESTER B.,KNIGHT,CAUCASIAN,USA,LESTER B. KNIGHT,Yes,I,S&P 500,,2013,,,,,54,0,1999
G0408V102,AON,AON PLC,2012,CHERYL A.,FRANCIS,CAUCASIAN,USA,CHERYL A. FRANCIS,Yes,I,S&P 500,,2013,,Yes,,,58,2,2010
G0408V102,AON,AON PLC,2012,GLORIA,SANTONA,CAUCASIAN,USA,GLORIA SANTONA,Yes,I,S&P 500,,2013,,Yes,,,62,0,2004
G0408V102,AON,AON PLC,2012,FULVIO,CONTI,CAUCASIAN,Italy,FULVIO CONTI,Yes,I,S&P 500,,2013,,,,,65,2,2008
G0408V102,AON,AON PLC,2012,GREGORY C.,CASE,CAUCASIAN,USA,GREGORY C. CASE,Yes,E,S&P 500,,2013,,,,,50,1,2005
